time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,school_type,FSM_eligible,Gender,NCyearActual,Absence_band,TotalPupils
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct15_OARate,88
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct25_OARate,87
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct5_OARate,127
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct25_OARate,5
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct40_OARate,3
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct50plus_OARate,16
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct25_OARate,230
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,11,pct25_OARate,329
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,11,pct40_OARate,237
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct25_OARate,10
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct50_OARate,4
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct40_OARate,4
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,4,pct10_OARate,81
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,4,pct30_OARate,11
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct35_OARate,9
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct50plus_OARate,38
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct35_OARate,17
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct50_OARate,6
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct25_OARate,50
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct30_OARate,36
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct5_OARate,134
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct25_OARate,115
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct40_OARate,85
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct20_OARate,233
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct30_OARate,125
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct5_OARate,312
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,1,pct20_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,1,pct30_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,1,pct35_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,1,pct5_OARate,5
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct50_OARate,54
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct25_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct50plus_OARate,3
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct40_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct50_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct10_OARate,8
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct35_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct20_OARate,7
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct35_OARate,3
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct5_OARate,13
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct50plus_OARate,9
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct15_OARate,9
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct35_OARate,6
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct40_OARate,23
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct50plus_OARate,93
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,9,pct30_OARate,31
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct15_OARate,13
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,10,pct15_OARate,143
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,10,pct5_OARate,135
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,11,pct20_OARate,177
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,11,pct5_OARate,186
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct20_OARate,16
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct35_OARate,4
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct15_OARate,43
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct35_OARate,4
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct5_OARate,95
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct40_OARate,9
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,5,pct15_OARate,54
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct15_OARate,71
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct20_OARate,46
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct30_OARate,26
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct45_OARate,7
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct10_OARate,52
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct15_OARate,36
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct45_OARate,22
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct20_OARate,103
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct5_OARate,130
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct50plus_OARate,256
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct15_OARate,3
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct25_OARate,1
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct5_OARate,6
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct50_OARate,1
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct50plus_OARate,11
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,10,pct40_OARate,70
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,11,pct40_OARate,107
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,2,pct40_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,2,pct50_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct25_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct35_OARate,1
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct35_OARate,6
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct5_OARate,24
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct50plus_OARate,32
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct5_OARate,85
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct20_OARate,4
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct45_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct15_OARate,195
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct25_OARate,137
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct40_OARate,119
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,11,pct5_OARate,388
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct30_OARate,7
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct35_OARate,6
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct50_OARate,3
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct25_OARate,12
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct30_OARate,11
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct5_OARate,67
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,4,pct25_OARate,16
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,4,pct40_OARate,8
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct15_OARate,20
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct20_OARate,21
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct5_OARate,96
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct35_OARate,14
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct45_OARate,8
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct5_OARate,105
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct15_OARate,39
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct30_OARate,46
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct35_OARate,37
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct40_OARate,35
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct25_OARate,121
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct40_OARate,87
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,9,pct50_OARate,72
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,11,pct35_OARate,79
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct50plus_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct15_OARate,4
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct35_OARate,0
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct40_OARate,0
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct50plus_OARate,4
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct35_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct20_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct30_OARate,7
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct35_OARate,13
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct5_OARate,26
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,9,pct40_OARate,48
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct10_OARate,20
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct25_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct40_OARate,3
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,10,pct30_OARate,113
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,11,pct15_OARate,150
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct20_OARate,16
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct30_OARate,11
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct45_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct10_OARate,42
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct15_OARate,28
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct45_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct20_OARate,30
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct5_OARate,90
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct50plus_OARate,23
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct10_OARate,40
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct40_OARate,19
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct50_OARate,19
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct10_OARate,103
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct20_OARate,64
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct15_OARate,115
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct30_OARate,105
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct50_OARate,59
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct20_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct30_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,1,pct35_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,10,pct35_OARate,97
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,10,pct50plus_OARate,668
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,11,pct35_OARate,116
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,11,pct50_OARate,123
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,2,pct25_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,2,pct35_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,2,pct40_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct10_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct40_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct45_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct50_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,5,pct20_OARate,4
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,5,pct50_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct20_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct40_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct5_OARate,13
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,6,pct50_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct35_OARate,8
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct5_OARate,15
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,8,pct40_OARate,22
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,8,pct50_OARate,27
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,8,pct50plus_OARate,198
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct15_OARate,19
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct45_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct15_OARate,199
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct20_OARate,187
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct5_OARate,195
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct50plus_OARate,861
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct15_OARate,24
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct5_OARate,67
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct20_OARate,12
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct45_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct5_OARate,55
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct45_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct30_OARate,15
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct30_OARate,28
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct45_OARate,19
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct15_OARate,116
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct20_OARate,102
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct35_OARate,56
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct10_OARate,69
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct15_OARate,73
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct45_OARate,106
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct5_OARate,67
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,11,pct20_OARate,92
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,11,pct50plus_OARate,778
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct10_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct20_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct25_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct5_OARate,12
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct50_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct20_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct30_OARate,6
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct45_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct5_OARate,17
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct45_OARate,9
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct30_OARate,47
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct35_OARate,24
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,9,pct50plus_OARate,363
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct40_OARate,4
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct50_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct10_OARate,45
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct30_OARate,18
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct45_OARate,7
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct50plus_OARate,32
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct40_OARate,13
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct25_OARate,48
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct40_OARate,30
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct50_OARate,31
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct10_OARate,112
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct45_OARate,100
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct5_OARate,111
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct30_OARate,440
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct35_OARate,252
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct40_OARate,155
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct50_OARate,90
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct50plus_OARate,307
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct15_OARate,11254
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct5_OARate,206938
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct50_OARate,80
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct20_OARate,2780
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct50_OARate,68
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct15_OARate,11397
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct35_OARate,225
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct15_OARate,9970
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct30_OARate,393
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct5_OARate,190167
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct50plus_OARate,313
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct15_OARate,12
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct35_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct50_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct50plus_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct10_OARate,69519
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct25_OARate,1531
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct40_OARate,275
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct15_OARate,12744
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct30_OARate,606
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct30_OARate,503
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct25_OARate,1021
